ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore
16447,2063-01-11,46,55445,608,Employed,Master,24,39648,48,Single,0,Mortgage,269,0.1571088226889467,3,3,0.4381389777962768,0,Education,0,20,26,6394,1443,50817,2385,4620.416666666667,0.8355171137766955,4,48432,0.230648,0.2551687460773021,1326.069506796967,0.3452220052586095,52.0
16448,2063-01-12,39,27474,626,Employed,Bachelor,16,47675,48,Divorced,5,Own,249,0.2281270461910072,5,2,0.4941497286632448,0,Home,0,19,10,7056,2634,39222,13217,2289.5,0.7949371795868004,4,26005,0.229675,0.2215568061370083,1506.0845607502165,0.7665798474558708,55.0
16449,2063-01-13,40,75117,565,Self-Employed,High School,16,36369,48,Single,2,Other,190,0.0597756619655351,2,1,0.1846955105158443,0,Education,0,16,13,1762,1330,22442,8857,6259.75,0.981954125279766,4,13585,0.2488689999999999,0.2787185918700853,1264.872470941996,0.2324170247920437,52.0
16450,2063-01-14,53,33072,554,Employed,High School,32,25674,60,Married,5,Rent,599,0.1373568887207664,5,3,0.1999183318852977,0,Home,0,26,24,9146,3043,205896,87738,2756.0,0.8886838088905332,6,118158,0.253674,0.2332453156732368,728.557241045689,0.481697112135591,46.0
16451,2063-01-15,49,130342,574,Employed,Associate,25,30231,48,Single,2,Rent,520,0.1481127053052316,3,2,0.2312859866561555,0,Home,0,27,6,5607,1202,54658,13978,10861.833333333334,0.740751115383306,3,40680,0.238231,0.2858772,1063.8065336614077,0.1458139234010287,51.0
16452,2063-01-16,63,50207,671,Employed,Bachelor,38,21687,12,Married,0,Own,449,0.0629904227718802,2,2,0.3592001645186372,0,Home,0,18,2,7842,1868,36371,90941,4183.916666666667,0.6952322211353179,7,6403,0.151187,0.1780045149081327,1986.205019743248,0.5820395609560215,51.0
16453,2063-01-17,41,32537,456,Unemployed,Bachelor,17,40300,120,Married,2,Rent,998,0.418563475471259,1,0,0.1185378760763602,0,Debt Consolidation,0,18,19,95,2956,21756,3722,2711.4166666666665,0.9355200598147148,2,18034,0.3672999999999999,0.4055034184972049,1387.535380487781,0.879811432088188,55.0
16454,2063-01-18,31,42483,540,Self-Employed,Master,10,58743,36,Married,0,Other,373,0.0424421226856852,6,1,0.3580862847398031,0,Debt Consolidation,0,22,3,6395,1360,117581,60354,3540.25,0.6370278970597236,3,57227,0.2737429999999999,0.2790977383951855,2426.958697828058,0.7908929306766636,58.0
16455,2063-01-19,37,87036,572,Employed,Master,16,20891,36,Divorced,4,Mortgage,319,0.182808907862768,3,2,0.190479073577887,0,Home,1,22,23,2659,729,74904,14166,7253.0,0.8864169428197841,3,60738,0.219891,0.1799359495534692,755.1925722748899,0.1481032086412367,41.6
16456,2063-01-20,44,69719,609,Employed,Bachelor,21,22508,96,Single,3,Own,828,0.511259883390752,4,2,0.1985463014872923,0,Home,0,19,29,1747,1421,128109,57917,5809.916666666667,0.6457387987561511,7,70192,0.253008,0.2024064,474.99780825942827,0.2242713420891455,36.8
16457,2063-01-21,52,182710,633,Employed,Master,26,19173,36,Single,2,Rent,248,0.4535848183536967,1,1,0.3957759448491821,0,Other,1,32,29,2017,2501,42976,5655,15225.833333333334,0.8582845332422484,7,37321,0.187673,0.1752114529466883,688.5529014131469,0.0615107811119137,44.8
16458,2063-01-22,22,50726,551,Employed,Associate,0,36143,48,Married,2,Rent,991,0.0536007616970665,7,0,0.2967965368327679,0,Auto,1,24,21,13510,1005,17225,6282,4227.166666666667,0.5686128077650887,5,10943,0.255643,0.2927536235244837,1286.1761505943168,0.5387003471027048,57.0
16459,2063-01-23,40,35323,491,Employed,High School,18,17323,84,Married,0,Rent,193,0.3735400406190902,4,1,0.3436921697031269,0,Auto,0,24,11,3352,1247,186235,102060,2943.583333333333,0.6933828945029459,4,84175,0.296823,0.3469963935519881,551.1964536416389,0.2528199032839698,53.0
16460,2063-01-24,59,136046,626,Employed,High School,39,18163,108,Divorced,0,Rent,576,0.1008632807125212,3,1,0.4705787233197451,0,Home,0,29,15,31848,1117,32965,23320,11337.166666666666,0.5505547180534063,3,9645,0.250163,0.2760229046600602,456.97958662814864,0.0911144395244092,40.0
16461,2063-01-25,37,62577,573,Employed,High School,15,17011,36,Married,1,Mortgage,174,0.1331658328983042,4,1,0.2782675172146439,0,Auto,0,26,29,2881,2087,89834,11804,5214.75,0.976725509973188,5,78030,0.215511,0.2347677736355717,662.725731984784,0.1604536616299504,39.2
16462,2063-01-26,51,46537,590,Self-Employed,Bachelor,30,31720,60,Married,1,Mortgage,382,0.2621200924792456,4,2,0.0456794830234012,0,Home,0,17,1,9868,4046,120271,5510,3878.0833333333335,0.8799329372892203,3,114761,0.24172,0.289946269884923,1006.7483624400865,0.3581017330141831,54.0
16463,2063-01-27,45,58740,445,Employed,Associate,22,17689,108,Married,4,Rent,858,0.5883362851622843,2,3,0.147686945860181,0,Auto,1,25,22,13130,1043,14173,1119,4895.0,0.936508452201667,5,13054,0.3401889999999999,0.3350300927674962,520.4583486403205,0.2816053827661533,57.0
16464,2063-01-28,51,52843,567,Employed,High School,32,36386,36,Married,4,Rent,125,0.6048021784239087,2,1,0.4637276430211946,0,Home,0,25,29,1734,1898,594070,8501,4403.583333333333,0.8863736040782328,2,585569,0.237886,0.239302686822574,1426.1947204968508,0.3522573783843122,40.0
16465,2063-01-29,30,46427,601,Unemployed,Master,8,22377,72,Single,0,Mortgage,391,0.4125093312175181,2,1,0.519794225455976,0,Debt Consolidation,0,31,1,2324,8115,10439,9535,3868.9166666666665,0.8251455558078061,4,3092,0.236877,0.2460331988231126,597.3378910624043,0.2554559780461553,64.0
16466,2063-01-30,30,59730,519,Employed,Doctorate,10,31463,24,Married,0,Mortgage,186,0.2398411046196939,2,0,0.0791312512070057,0,Home,0,26,19,3516,665,49185,69380,4977.5,0.9748515037098062,4,5560,0.246963,0.2248180112488472,1639.7379501763369,0.3667981818536086,50.0
16467,2063-01-31,40,19988,568,Employed,High School,16,16543,60,Married,0,Mortgage,557,0.5054113526304378,2,2,0.1613477289822953,0,Auto,0,30,16,3936,935,108423,7138,1665.6666666666667,0.8071045296847155,4,101285,0.237543,0.2399773937788613,475.8867519745783,0.6201041136529387,49.0
16468,2063-02-01,21,30187,568,Employed,High School,0,30249,36,Single,2,Own,263,0.3085629813060048,4,1,0.0825627692640654,0,Other,0,31,9,7525,992,79752,11321,2515.583333333333,0.5774834851554717,4,68431,0.2312489999999999,0.2537306218663619,1208.6713795154012,0.585021915201405,50.0
16469,2063-02-02,36,58118,486,Employed,Associate,15,26563,108,Married,4,Mortgage,336,0.1442777264051835,2,1,0.1834983295745579,0,Education,0,26,5,2610,1083,189790,24771,4843.166666666667,0.7315892763780079,4,165019,0.328563,0.3492255652901692,809.577743065454,0.2365348586803648,47.0
16470,2063-02-03,43,34418,593,Employed,Associate,20,18531,72,Single,0,Own,243,0.4340959739196697,5,0,0.3476772772680498,0,Debt Consolidation,0,31,8,1994,484,120081,26771,2868.1666666666665,0.6569539928018243,6,93310,0.237031,0.2259310394910361,472.1583946997395,0.2493433882386215,55.0
16471,2063-02-04,61,30410,654,Employed,Bachelor,39,22530,60,Married,3,Mortgage,248,0.1982286207619176,0,2,0.4541343709462476,0,Home,0,26,4,848,3821,52178,28638,2534.1666666666665,0.8340193240242341,4,23540,0.2005299999999999,0.1892317957773553,583.4886964434545,0.3281112909346088,53.0
16472,2063-02-05,44,50019,600,Employed,Bachelor,17,23662,60,Single,2,Own,458,0.1876224109947823,2,1,0.2216722411560695,0,Auto,0,30,28,774,316,72600,26622,4168.25,0.9133561508445088,6,45978,0.2286619999999999,0.2015009624522658,628.8760654284023,0.2607511702581185,38.400000000000006
16473,2063-02-06,47,35624,624,Employed,High School,23,11549,48,Married,1,Rent,361,0.2022972193869134,2,1,0.2196811786208458,0,Debt Consolidation,0,28,26,1349,2232,92339,39518,2968.6666666666665,0.7948739660749613,7,52821,0.194549,0.2054234690266497,354.7860797257012,0.2411136581155517,48.0
16474,2063-02-07,53,26246,604,Employed,Bachelor,30,27796,60,Married,0,Mortgage,197,0.3827314076218273,5,1,0.7865390953569514,0,Home,0,13,10,14414,883,15297,7555,2187.1666666666665,0.9289431813060526,4,7742,0.230796,0.2708828731536359,850.2273214373624,0.4788054506305094,57.0
16475,2063-02-08,28,19535,603,Employed,Associate,5,21675,84,Divorced,3,Rent,848,0.073038600678057,1,1,0.3996689363960303,1,Debt Consolidation,0,27,23,1905,338,87317,27723,1627.9166666666667,0.8899920955723551,4,59594,0.245175,0.2266157906402393,516.6478194428993,0.8382786707609311,62.0
16476,2063-02-09,38,66742,612,Unemployed,Doctorate,20,13714,36,Married,2,Mortgage,250,0.2587678043570002,4,0,0.0571629059798931,0,Auto,0,26,25,1322,144,26002,81010,5561.833333333333,0.9473815186848304,7,6603,0.192714,0.2240769037429304,526.6407250386758,0.1396375400866637,50.0
16477,2063-02-10,69,63057,652,Employed,Associate,44,14092,36,Married,0,Mortgage,405,0.133891167009635,1,0,0.340047878014833,0,Debt Consolidation,0,18,13,4549,1597,237429,12344,5254.75,0.804590687300898,6,225085,0.173092,0.1634854779673843,497.86125798586033,0.1718181184615557,34.4
16478,2063-02-11,39,57488,602,Employed,Master,15,17953,60,Married,2,Own,189,0.6076724508928074,5,0,0.1558300644126075,0,Home,0,15,25,3130,924,174562,5743,4790.666666666667,0.9674071881849148,0,168819,0.221953,0.2144301947236557,490.17371895765376,0.1417701890393098,36.0
16479,2063-02-12,53,36780,501,Self-Employed,High School,31,26405,60,Married,1,Mortgage,149,0.2335528889977543,0,1,0.3910747797572492,0,Auto,1,28,1,384,1390,9782,9187,3065.0,0.8685754258804472,8,3182,0.280905,0.2500532204204565,775.1040827695455,0.3015021477225271,68.0
16480,2063-02-13,51,16455,528,Employed,High School,27,34742,36,Married,0,Own,353,0.2885088395562003,2,0,0.2881240166050797,0,Debt Consolidation,0,19,23,7906,980,107636,44988,1371.25,0.7418890005967129,4,62648,0.255742,0.2773551401299786,1432.0940567710068,1.3018005883471335,52.0
16481,2063-02-14,22,21206,556,Employed,Associate,0,38755,60,Married,3,Mortgage,449,0.1751214686958286,1,0,0.1935356341883438,0,Debt Consolidation,0,22,29,795,306,51729,194119,1767.1666666666667,0.8301402922077691,11,8352,0.2657549999999999,0.2522548425347174,1142.6393883670903,0.9006730482130096,51.0
16482,2063-02-15,43,47762,564,Employed,Master,21,10840,48,Married,0,Mortgage,690,0.1055401890273059,1,0,0.0761525529519029,0,Auto,0,20,16,532,971,21289,11331,3980.1666666666665,0.9420041774371728,5,9958,0.2238399999999999,0.2086971640717263,334.9089864703266,0.2575040374700373,40.0
16483,2063-02-16,41,57758,508,Employed,Bachelor,18,27447,48,Single,1,Other,259,0.4014715997254163,3,0,0.0524811729208488,0,Home,0,25,26,731,433,70369,62976,4813.166666666667,0.8158142440365898,6,7393,0.268447,0.289651936417631,971.806028042614,0.255716478003244,51.0
16484,2063-02-17,43,17106,603,Employed,Master,18,9587,36,Divorced,2,Mortgage,185,0.131395889798895,2,2,0.3093031644034289,0,Home,0,27,21,1206,172,29985,18636,1425.5,0.8413364343724993,4,11349,0.193087,0.2285008105004567,370.36140574214863,0.3895906038177121,52.0
16485,2063-02-18,30,15000,521,Employed,High School,7,15986,24,Married,1,Mortgage,328,0.2532507884182002,6,2,0.1642994730455537,0,Auto,0,16,3,7459,445,282857,46120,1250.0,0.7786635508862713,5,236737,0.230486,0.2558522896779331,857.8982797817815,0.9487186238254252,51.0
16486,2063-02-19,26,106906,592,Employed,High School,4,50289,72,Single,5,Rent,254,0.1521546745502078,2,2,0.4649597390922985,0,Debt Consolidation,0,29,16,1014,312,61435,8838,8908.833333333334,0.938274863376102,5,52597,0.269289,0.249492270908581,1353.0773540893977,0.1803914490213156,52.0
16487,2063-02-20,34,63444,619,Self-Employed,High School,11,9757,60,Married,3,Mortgage,327,0.3685026199577538,5,1,0.086247595189778,1,Education,0,24,23,4504,856,25418,20052,5287.0,0.8615926640305006,4,5366,0.205257,0.2182794147049569,268.52409616584265,0.1126393221422059,62.0
16488,2063-02-21,38,28240,618,Employed,Bachelor,13,9066,48,Single,2,Rent,122,0.2540375467997161,9,1,0.3846972482857497,0,Other,0,23,5,3473,2992,151773,7296,2353.333333333333,0.640413965582378,5,144477,0.195066,0.1675613992196061,260.4574059627788,0.1625173113156283,51.0
16489,2063-02-22,54,59389,541,Employed,Master,30,15201,84,Divorced,2,Mortgage,761,0.3160213397643753,4,0,0.2615975941996231,0,Auto,1,26,20,17164,565,248014,9303,4949.083333333333,0.7817345178534395,6,238711,0.2697009999999999,0.2540091756847602,388.66730275462953,0.2322990390990849,43.2
16490,2063-02-23,61,46085,623,Employed,Associate,41,19225,72,Married,1,Mortgage,134,0.1235671497975561,0,1,0.4988660164312868,0,Home,0,19,15,3176,158,19533,24554,3840.4166666666665,0.4699288232390424,4,2996,0.222725,0.2373186032162655,503.0085569036304,0.165869647018413,53.0
16491,2063-02-24,56,45922,519,Employed,High School,32,22670,60,Single,0,Rent,388,0.1624699202032512,3,1,0.0756806745834665,0,Education,0,21,26,1439,119,77807,5035,3826.8333333333335,0.6748802637987961,3,72772,0.26817,0.2734779748431593,696.9561057518191,0.2835127666264933,48.0
16492,2063-02-25,50,45553,600,Employed,Bachelor,27,17192,48,Single,1,Mortgage,256,0.3711413430204896,4,0,0.2204030518599376,0,Home,0,21,2,394,161,54509,51242,3796.0833333333335,0.797816655734984,6,3267,0.212192,0.2422353172999615,562.617395140398,0.2156478989679006,54.0
16493,2063-02-26,27,16267,546,Employed,High School,2,13693,36,Divorced,2,Mortgage,325,0.2828347933996544,5,0,0.065762957884054,0,Debt Consolidation,0,31,14,1555,198,186823,25901,1355.5833333333333,0.8659337203300934,3,160922,0.225693,0.2420740543721749,538.707741163979,0.6371483920801468,48.0
16494,2063-02-27,35,62103,524,Employed,Bachelor,12,24432,48,Divorced,2,Mortgage,482,0.3546631189007206,2,0,0.135235683474803,0,Education,0,25,26,835,95,238131,17025,5175.25,0.8705072841269558,6,221106,0.257432,0.2623621172378115,827.031416179024,0.2529407113045793,36.8
16495,2063-02-28,42,133354,577,Employed,High School,20,36503,84,Divorced,0,Rent,423,0.2876897887915055,9,0,0.4428905628825374,0,Education,0,29,19,7172,803,76750,7384,11112.833333333334,0.9206284658168918,3,69366,0.273003,0.2417637306444719,904.8157539521912,0.1194848976965542,41.6
16496,2063-03-01,32,74799,573,Employed,Master,12,22833,60,Married,0,Mortgage,242,0.1738461131086311,7,1,0.1905744243696946,0,Debt Consolidation,0,24,5,1545,418,71964,16517,6233.25,0.6445694542855481,6,55447,0.241333,0.271942428487282,699.866394770586,0.1511035807597298,49.0
16497,2063-03-02,46,64098,595,Employed,Master,25,17773,48,Married,1,Rent,411,0.3484535456726207,3,0,0.3654573262704381,0,Auto,0,24,17,13808,766,14574,14007,5341.5,0.8265667985452333,3,1591,0.215273,0.222047532873778,561.935025482705,0.1821464055944407,43.2
16498,2063-03-03,48,52778,434,Self-Employed,Bachelor,23,20653,36,Single,2,Rent,190,0.361908357026192,4,0,0.1991995295794195,0,Debt Consolidation,0,22,22,3425,2048,20047,32001,4398.166666666667,0.8243666770353741,2,10311,0.2886529999999999,0.3089841910068132,886.9462376170068,0.2448625346054053,53.0
16499,2063-03-04,46,28579,502,Employed,High School,23,28602,48,Single,1,Rent,282,0.1880681823398439,3,0,0.2607449586372748,0,Auto,0,26,21,1615,798,46367,27351,2381.583333333333,0.8295409171327026,6,19016,0.2726019999999999,0.2518379000844826,951.2944616966691,0.5178464446047808,53.0
16500,2063-03-05,52,37553,453,Unemployed,High School,30,9029,60,Married,0,Mortgage,837,0.062846975282959,3,1,0.2596161007335351,0,Home,0,29,15,3281,1257,118763,26753,3129.4166666666665,0.7796764573864299,10,92010,0.287529,0.3245198721388731,305.8620287469698,0.3651997002892881,53.0
16501,2063-03-06,29,55121,540,Employed,High School,4,32055,96,Married,1,Mortgage,422,0.4927820555222321,5,0,0.2110666647687912,0,Home,0,24,3,2064,2810,28146,25808,4593.416666666667,0.7878620447209604,7,2338,0.297055,0.3008739049292582,885.9228403793063,0.2847385585267262,56.0
16502,2063-03-07,51,111055,626,Employed,Bachelor,26,29673,72,Single,3,Other,459,0.4109912214999704,2,1,0.1701606340061157,0,Education,0,21,26,3042,1436,55603,125635,9254.583333333334,0.4624276095180688,4,7320,0.231673,0.2115268295370421,730.7169666243678,0.1285543523433651,37.6
16503,2063-03-08,31,82687,556,Employed,High School,10,18549,36,Single,1,Mortgage,131,0.7038998858708793,4,0,0.540754415334287,0,Debt Consolidation,0,26,5,6863,540,282273,19630,6890.583333333333,0.8293511006719265,3,262643,0.225549,0.2505227921378673,738.0179840628556,0.1261167512275722,44.0
16504,2063-03-09,28,56274,491,Employed,Master,3,20655,72,Married,2,Rent,264,0.4870886584184734,2,0,0.2388605353485944,0,Auto,0,28,4,1935,1539,168787,9429,4689.5,0.8422450514430946,6,159358,0.290155,0.2664489900044095,577.4154696047747,0.1794254120065624,52.0
16505,2063-03-10,46,80483,615,Employed,Master,27,50331,24,Married,3,Other,448,0.3472372617484917,4,0,0.3205451787643736,0,Home,0,19,10,7377,2811,73938,21382,6706.916666666667,0.8284358541048856,6,52556,0.2178309999999999,0.2409632320550928,2663.4755098174355,0.4639204070152606,48.0
16506,2063-03-11,54,45709,584,Employed,High School,31,20855,60,Married,1,Rent,214,0.5677316314070422,4,0,0.073797667729817,0,Auto,0,29,7,30964,2722,78848,16495,3809.0833333333335,0.8585675411250893,1,62353,0.2338549999999999,0.246166923375197,607.4442050700989,0.2156540388291405,51.0
16507,2063-03-12,45,62037,584,Employed,Bachelor,22,65447,84,Married,1,Rent,287,0.4212633666660857,5,1,0.2128600848605994,0,Other,1,18,19,5194,1350,63175,11908,5169.75,0.8655456084010056,4,51267,0.298447,0.3147804887297421,1936.8111600491063,0.4301583558294127,57.0
16508,2063-03-13,40,51530,605,Employed,Bachelor,15,29326,36,Single,2,Rent,419,0.5357525816900653,5,4,0.2592141968792626,0,Home,0,18,9,484,2097,79016,28076,4294.166666666667,0.9173689500724432,2,50940,0.211826,0.216693588778581,1114.9632244553036,0.3572202346878254,49.0
16509,2063-03-14,43,56788,512,Employed,Associate,20,25920,36,Single,2,Mortgage,321,0.3752385088075925,1,1,0.075498478564114,0,Other,0,21,17,1392,3427,31382,129744,4732.333333333333,0.6941249490796406,5,3724,0.25492,0.2256740051654717,997.5211193935684,0.2786196631810034,50.0
16510,2063-03-15,41,27300,538,Employed,High School,19,29010,48,Married,1,Rent,421,0.3942313638685572,3,0,0.1745053151924518,0,Auto,0,21,11,1061,3472,354644,58397,2275.0,0.7669455851209745,7,296247,0.25501,0.2286874600073249,927.7282593432476,0.5928475865245044,46.0
16511,2063-03-16,26,21077,594,Employed,High School,4,10153,12,Married,0,Mortgage,880,0.2705087605277226,4,2,0.6714696502536275,0,Education,0,33,9,2399,3380,19006,23765,1756.4166666666667,0.8903295615258264,4,7875,0.178153,0.1547366642680383,918.663472251623,1.024052838023413,61.0
16512,2063-03-17,25,28804,541,Employed,Bachelor,0,10284,48,Widowed,1,Rent,676,0.5448806987107612,3,2,0.2402236170380115,0,Debt Consolidation,0,24,23,993,197,175181,146074,2400.333333333333,0.8694405144585221,7,29107,0.234784,0.2665425434015726,350.5448398630163,0.4276676183292666,55.0
16513,2063-03-18,39,43865,468,Employed,High School,16,25024,48,Married,2,Mortgage,451,0.2689084480397936,6,1,0.1961148457509393,0,Education,0,29,15,224,2391,91139,21038,3655.4166666666665,0.9463787621148726,4,70101,0.286024,0.2990488424924228,899.630172925179,0.3694873378571104,49.0
16514,2063-03-19,40,34564,624,Employed,Bachelor,16,31027,84,Married,0,Own,399,0.1754943721983978,2,0,0.353029670452448,0,Home,0,17,3,4306,641,110510,47061,2880.333333333333,0.8278289558264371,5,63449,0.244027,0.22186493576663,730.4139429720501,0.3921122357269008,52.0
16515,2063-03-20,40,263496,637,Employed,Master,22,10799,72,Married,2,Mortgage,648,0.1546939975046203,3,1,0.2294874712790027,0,Debt Consolidation,0,17,14,13025,1176,62886,80618,21958.0,0.6989315063371381,7,10720,0.207299,0.2194421097124535,270.9795562107165,0.0418516967032842,36.8
16516,2063-03-21,48,62895,464,Employed,Bachelor,27,43498,36,Single,1,Mortgage,484,0.2071090016432229,7,0,0.1410015257914827,0,Auto,0,19,29,1910,1063,9006,32121,5241.25,0.5674664384206708,5,7145,0.296498,0.2627527680547223,1758.946195251092,0.4279410818509119,50.0
16517,2063-03-22,37,142825,573,Employed,Doctorate,13,30466,48,Divorced,0,Mortgage,627,0.4293169227402882,3,1,0.0765892320732645,0,Debt Consolidation,0,27,2,1693,1243,62872,31969,11902.083333333334,0.9221980168051712,6,30903,0.238966,0.2068469581708011,938.2417628291794,0.1315098978046571,42.400000000000006
16518,2063-03-23,46,114818,629,Employed,Bachelor,27,20215,120,Single,0,Other,437,0.1889576683893319,1,0,0.3340484373549189,0,Education,0,25,26,1616,378,157358,59808,9568.166666666666,0.9112611491285206,5,97550,0.260715,0.2715141182475133,490.8806348471175,0.0969758018617761,37.6
16519,2063-03-24,38,68873,633,Employed,Associate,14,40802,60,Single,0,Mortgage,369,0.1678488796140858,0,0,0.4587921274513131,0,Home,0,25,29,1868,9820,664482,13524,5739.416666666667,0.8957005525236521,7,650958,0.229302,0.2245270896162106,1137.4341727417718,0.2624716517779283,35.2
16520,2063-03-25,61,70609,667,Employed,Master,40,19106,60,Divorced,1,Own,978,0.1963625906119389,5,0,0.1742529769752689,0,Home,0,27,23,3829,3045,24841,10909,5884.083333333333,0.7948351716869266,4,13932,0.190606,0.1601709812312075,464.7943910545769,0.2452029159548347,34.4
16521,2063-03-26,40,26462,632,Employed,Associate,20,16734,36,Single,5,Other,300,0.4816782659119789,1,1,0.3218117828037433,0,Home,0,21,27,1450,1442,120137,36366,2205.1666666666665,0.8674529886721124,7,83771,0.185734,0.1774185135870512,602.8093400944203,0.4094063971405428,52.0
16522,2063-03-27,68,52324,587,Employed,Doctorate,47,22574,24,Single,0,Own,744,0.5505002284072871,6,1,0.1571091114161575,0,Education,1,12,19,1721,1036,53818,55504,4360.333333333333,0.9339960434746452,5,6068,0.204074,0.1721022286633747,1118.3912402187425,0.4271212996449986,57.0
16523,2063-03-28,44,86332,640,Self-Employed,Associate,18,18294,12,Divorced,0,Mortgage,311,0.3855214159357354,4,1,0.3045299629464096,0,Debt Consolidation,0,26,5,3917,1347,59618,11391,7194.333333333333,0.7116812678635324,6,48227,0.163294,0.1497598373495374,1650.978255202323,0.2727116140298832,44.0
16524,2063-03-29,37,70234,635,Employed,Doctorate,14,13467,72,Married,1,Own,415,0.2916205769796058,4,1,0.6923391399834324,1,Debt Consolidation,0,19,27,5754,2275,274475,20074,5852.833333333333,0.8500629710690004,10,254401,0.210967,0.1908912786941859,315.5019164135481,0.1248116723661272,48.8
16525,2063-03-30,29,25748,529,Employed,High School,8,14461,12,Married,0,Own,365,0.3444258187888632,1,0,0.466533745804516,0,Auto,0,28,22,2091,1154,333971,39446,2145.6666666666665,0.8687519848224132,5,294525,0.214961,0.2328747726529134,1362.4447853749466,0.8050853435023831,52.0
16526,2063-03-31,22,33577,503,Employed,High School,0,28209,84,Married,3,Own,362,0.352774628617842,1,3,0.2331081968343906,0,Debt Consolidation,0,21,29,2052,1600,31618,7704,2798.083333333333,0.7098531811279664,2,23914,0.301709,0.311935762189874,829.3439012654596,0.4257714154089262,53.0
16527,2063-04-01,28,44810,587,Employed,High School,4,16091,72,Single,2,Mortgage,286,0.1597491225657902,5,0,0.3150138073307387,0,Auto,0,24,29,3805,359,154414,105028,3734.1666666666665,0.656724051425462,5,49386,0.237591,0.2006326485268079,386.015236628254,0.1799639107239243,43.2
16528,2063-04-02,29,38874,445,Employed,High School,7,10537,48,Married,0,Rent,495,0.2604108593196971,6,4,0.3150630914332195,0,Debt Consolidation,0,26,15,1573,235,30477,148047,3239.5,0.6416370203995533,9,7436,0.283037,0.3065521550265273,383.4211336463352,0.2711594794401405,55.0
16529,2063-04-03,44,53252,662,Employed,Bachelor,20,20630,36,Married,3,Own,356,0.2028123079684846,4,2,0.361247362845348,0,Home,1,34,7,4730,679,136384,60003,4437.666666666667,0.9691904738278264,8,76381,0.17463,0.1949168256345774,761.3519853267894,0.2517881736633642,53.0
16530,2063-04-04,33,39573,575,Employed,High School,8,16519,24,Single,0,Own,305,0.6229684900151784,2,1,0.0617446417684934,0,Education,0,22,27,8824,1955,19494,11850,3297.75,0.9183218901433484,3,7644,0.204019,0.2182502030876151,855.5484992583022,0.3519213097591698,53.0
16531,2063-04-05,42,15000,641,Employed,Bachelor,18,23065,36,Married,0,Mortgage,123,0.2666463841680181,1,1,0.2327101600271403,0,Education,0,23,4,11100,1015,26958,25266,1250.0,0.5307279087134276,5,1692,0.187565,0.1996861279511062,856.8092249552213,0.7838473799641771,54.0
16532,2063-04-06,55,53159,595,Employed,Bachelor,34,17529,36,Widowed,3,Mortgage,348,0.4028230551859518,3,4,0.2714109668697316,0,Home,0,15,17,9876,155,52501,38321,4429.916666666667,0.7256825901640677,4,14180,0.205029,0.2191328782148197,668.654378982943,0.229497404913473,53.0
16533,2063-04-07,38,28726,628,Employed,Bachelor,18,59524,48,Single,0,Rent,401,0.277683863570584,4,2,0.0740865789489059,0,Home,0,33,15,1593,761,54283,15066,2393.833333333333,0.792187910814948,1,39217,0.240524,0.1924192,1787.3822828354246,0.914174872729412,49.0
16534,2063-04-08,64,93957,612,Self-Employed,Master,45,14304,36,Married,3,Rent,560,0.3807462990830264,3,3,0.448849237716649,0,Debt Consolidation,1,29,14,779,4099,15111,76166,7829.75,0.953125619892419,2,1627,0.193304,0.2043807016875259,534.7860477078008,0.1398238829729941,48.8
16535,2063-04-09,25,45652,609,Employed,High School,4,20653,24,Married,0,Rent,366,0.4241625990183579,2,2,0.1333536130983795,0,Home,0,16,24,1844,851,265662,12582,3804.3333333333335,0.8001253299540635,2,253080,0.191153,0.2246496235796596,1076.1876090751934,0.37909075854075,43.0
16536,2063-04-10,38,82934,567,Employed,High School,16,17341,48,Married,3,Own,161,0.3499645741844124,5,2,0.179714254937968,0,Other,0,21,12,10534,358,189106,19207,6911.166666666667,0.9133372958360232,5,169899,0.228841,0.2303378668291812,556.125620657166,0.1037633232194997,36.0
16537,2063-04-11,33,57302,579,Employed,High School,11,25023,84,Divorced,3,Mortgage,605,0.2025046713759018,4,0,0.307165820998485,0,Debt Consolidation,0,24,25,7864,1977,40657,13917,4775.166666666667,0.8808842792523562,1,26740,0.260523,0.2256045049752247,594.8769332106349,0.2512743568902938,54.0
16538,2063-04-12,51,105132,526,Employed,High School,29,51094,60,Divorced,3,Rent,285,0.3473988266952382,0,0,0.2503851282632203,0,Education,0,26,5,3115,8219,31822,27485,8761.0,0.8126879885443118,2,4337,0.293094,0.3436842948841385,1792.7343470618866,0.2371572134530175,53.0
16539,2063-04-13,18,15000,586,Employed,Associate,0,38431,12,Single,3,Mortgage,447,0.2065611627490752,5,0,0.1367459266116558,0,Debt Consolidation,0,30,26,2930,431,28153,19815,1250.0,0.7907088433772512,4,8338,0.210431,0.2126041467789151,3583.260392995578,3.2242083143964626,52.0
